year,week,store,quantity,price,ppu,ppu_l,quantity_l
2018,33,3151,24,72.0,3.0,1.0986122886681098,3.1780538303479458
2018,33,3652,45,141.67,3.148222222222222,1.1468379196209397,3.8066624897703196
2018,33,3677,11,62.18,5.652727272727272,1.732138131832237,2.3978952727983707
2018,33,3639,10,56.21,5.621,1.726509584019938,2.302585092994046
2018,33,3643,6,35.82,5.97,1.7867469274045107,1.791759469228055
2018,33,3132,13,74.12,5.701538461538462,1.7407360439556223,2.5649493574615367
2018,34,3149,11,62.09,5.6445454545454545,1.7306896725784309,2.3978952727983707
2018,34,3151,26,148.16,5.6984615384615385,1.7401962328763871,3.258096538021482
2018,34,3652,73,216.81,2.97,1.0885619528146082,4.290459441148391
2018,34,753,16,91.55,5.721875,1.7442965488807385,2.772588722239781
2018,34,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2018,34,3676,12,59.73,4.9775,1.6049277569562144,2.4849066497880004
2018,34,763,8,40.96,5.12,1.6331544390514163,2.0794415416798357
2018,34,3140,3,14.38,4.793333333333334,1.567226063624791,1.0986122886681098
2018,34,740,9,46.67,5.185555555555556,1.645876982625505,2.1972245773362196
2018,34,3156,2,9.96,4.98,1.6054298910365616,0.6931471805599453
2018,35,3149,8,35.23,4.40375,1.4824564506733102,2.0794415416798357
2018,35,3652,106,304.54,2.8730188679245283,1.0553633473005193,4.663439094112067
2018,35,3640,69,265.88,3.853333333333333,1.3489385745761215,4.23410650459726
2018,35,3901,68,378.04,5.5594117647058825,1.7154923049507487,4.219507705176107
2018,35,3490,116,299.49,2.5818103448275864,0.948490836910079,4.7535901911063645
2018,35,3642,20,112.42,5.621,1.726509584019938,2.995732273553991
2018,35,3663,17,94.51,5.5594117647058825,1.7154923049507487,2.833213344056216
2018,35,3915,25,138.82,5.5527999999999995,1.7143023050432369,3.2188758248682006
2018,35,1350,14,80.09,5.720714285714286,1.7440936727203324,2.6390573296152584
2018,35,3132,9,46.75,5.194444444444445,1.6475896783984767,2.1972245773362196
2018,35,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2018,35,3619,10,56.21,5.621,1.726509584019938,2.302585092994046
2018,35,1341,39,175.55,4.501282051282051,1.5043622564847947,3.6635616461296463
2018,35,3450,25,139.68,5.5872,1.7204782672230914,3.2188758248682006
2018,36,3149,6,32.24,5.373333333333334,1.6814484484103727,1.791759469228055
2018,36,3652,16,42.51,2.656875,0.9771506201309175,2.772588722239781
2018,36,3640,31,122.7,3.958064516129032,1.3757551472317195,3.4339872044851463
2018,36,3670,16,90.15,5.634375,1.7288862274095451,2.772588722239781
2018,36,3682,10,51.74,5.174,1.6436460837638374,2.302585092994046
2018,36,288,13,74.12,5.701538461538462,1.7407360439556223,2.5649493574615367
2018,36,1341,22,95.54,4.342727272727273,1.4685025546035,3.091042453358316
2018,36,3631,19,105.47,5.551052631578948,1.7139875731220824,2.9444389791664403
2018,36,3646,8,35.76,4.47,1.4973884086254774,2.0794415416798357
2018,36,3643,19,113.43,5.970000000000001,1.786746927404511,2.9444389791664403
2018,36,3666,16,91.54,5.72125,1.7441873129857148,2.772588722239781
2018,36,3490,6,12.0,2.0,0.6931471805599453,1.791759469228055
2018,37,3643,11,65.67,5.97,1.7867469274045107,2.3978952727983707
2018,37,3673,16,91.56,5.7225,1.7444057728445848,2.772588722239781
2018,37,277,3,16.12,5.373333333333334,1.6814484484103727,1.0986122886681098
2018,38,3657,43,170.71,3.97,1.3787660946990992,3.7612001156935624
2018,38,3450,77,305.69,3.9699999999999998,1.378766094699099,4.343805421853684
2018,38,3478,5,28.06,5.612,1.7249071622402146,1.6094379124341003
2018,38,3428,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2018,39,3450,73,289.81,3.97,1.3787660946990992,4.290459441148391
2018,39,3682,6,33.84,5.640000000000001,1.7298840655099676,1.791759469228055
2018,39,3643,5,29.85,5.970000000000001,1.786746927404511,1.6094379124341003
2018,40,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2018,41,1352,13,65.08,5.006153846153846,1.6106679248893003,2.5649493574615367
2018,41,3492,10,43.59,4.359,1.4722426732562555,2.302585092994046
2018,41,3919,7,40.0,5.714285714285714,1.742969305058623,1.9459101490553132
2018,41,760,10,56.12,5.612,1.7249071622402146,2.302585092994046
2018,41,3643,5,29.85,5.970000000000001,1.786746927404511,1.6094379124341003
2018,41,3456,5,28.06,5.612,1.7249071622402146,1.6094379124341003
2018,41,3646,12,68.64,5.72,1.7439688053917064,2.4849066497880004
2018,41,3124,5,25.76,5.152,1.6393849888020524,1.6094379124341003
2018,41,3463,6,32.24,5.373333333333334,1.6814484484103727,1.791759469228055
2018,42,3472,8,45.97,5.74625,1.7485474681383006,2.0794415416798357
2018,42,3682,10,56.22,5.622,1.7266874724843402,2.302585092994046
2018,42,3461,10,55.61,5.561,1.715777948205427,2.302585092994046
2018,42,1350,18,102.52,5.695555555555555,1.7396861435997055,2.8903717578961645
2018,42,3492,8,44.18,5.5225,1.7088306563121352,2.0794415416798357
2018,42,3933,4,22.09,5.5225,1.7088306563121352,1.3862943611198906
2018,42,3493,15,81.37,5.424666666666667,1.690956453606356,2.70805020110221
2018,42,3467,6,28.86,4.81,1.5706970841176697,1.791759469228055
2018,42,3456,7,34.63,4.9471428571428575,1.5988102093590173,1.9459101490553132
2018,42,3643,5,29.85,5.970000000000001,1.786746927404511,1.6094379124341003
2018,42,3126,7,36.85,5.264285714285714,1.6609454695800323,1.9459101490553132
2018,43,3653,21,119.43,5.687142857142858,1.7382079879569126,3.044522437723423
2018,43,3131,18,99.52,5.528888888888889,1.7099868710947046,2.8903717578961645
2018,43,3919,9,44.78,4.975555555555555,1.6045370338343894,2.1972245773362196
2018,43,263,13,71.67,5.513076923076923,1.7071228925442912,2.5649493574615367
2018,43,3492,6,32.24,5.373333333333334,1.6814484484103727,1.791759469228055
2018,43,3643,12,71.64,5.97,1.7867469274045107,2.4849066497880004
2018,43,3496,6,27.9,4.6499999999999995,1.5368672195992648,1.791759469228055
2018,43,3616,16,78.6,4.9125,1.5917829771953795,2.772588722239781
2018,44,293,17,95.31,5.606470588235294,1.7239213928933184,2.833213344056216
2018,44,1376,13,70.67,5.436153846153847,1.6930717972412264,2.5649493574615367
2018,44,705,21,119.19,5.675714285714285,1.7361964207711942,3.044522437723423
2018,44,3463,12,66.27,5.5225,1.7088306563121352,2.4849066497880004
2018,44,3924,18,93.58,5.198888888888889,1.6484449275419055,2.8903717578961645
2018,44,3926,20,113.22,5.661,1.7336005550545228,2.995732273553991
2018,44,3457,17,94.55,5.561764705882353,1.7159154510482504,2.833213344056216
2018,44,3915,12,68.55,5.7124999999999995,1.742656756220323,2.4849066497880004
2018,44,3643,14,83.58,5.97,1.7867469274045107,2.6390573296152584
2018,44,3141,15,82.61,5.507333333333333,1.706080537472204,2.70805020110221
2018,44,3468,7,35.61,5.087142857142857,1.6267163482343732,1.9459101490553132
2018,44,3478,10,52.54,5.254,1.658989691263348,2.302585092994046
2018,44,740,17,95.31,5.606470588235294,1.7239213928933184,2.833213344056216
2018,45,3658,3,16.12,5.373333333333334,1.6814484484103727,1.0986122886681098
2018,45,3492,7,34.63,4.9471428571428575,1.5988102093590173,1.9459101490553132
2018,45,3642,12,67.68,5.640000000000001,1.7298840655099676,2.4849066497880004
2018,45,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2018,46,718,8,45.78,5.7225,1.7444057728445848,2.0794415416798357
2018,46,3125,3,13.41,4.47,1.4973884086254774,1.0986122886681098
2018,46,3643,7,41.79,5.97,1.7867469274045107,1.9459101490553132
2018,46,3666,9,37.81,4.2011111111111115,1.4353490405666223,2.1972245773362196
2018,46,3496,5,22.41,4.482,1.5000693753787353,1.6094379124341003
2018,46,3933,15,73.63,4.908666666666666,1.5910023502784152,2.70805020110221
2018,47,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2018,48,743,10,55.72,5.572,1.7177540559175593,2.302585092994046
2018,48,3113,16,91.54,5.72125,1.7441873129857148,2.772588722239781
2018,48,3467,15,73.44,4.896,1.588418545210025,2.70805020110221
2018,48,268,16,79.6,4.975,1.604425370610556,2.772588722239781
2018,48,3463,5,27.87,5.574,1.7181129290597565,1.6094379124341003
2018,48,1313,25,137.31,5.4924,1.7033653184654596,3.2188758248682006
2018,48,3622,5,27.87,5.574,1.7181129290597565,1.6094379124341003
2018,48,3456,10,51.74,5.174,1.6436460837638374,2.302585092994046
2018,48,3496,8,45.28,5.66,1.7334238922150915,2.0794415416798357
2018,48,3643,6,35.82,5.97,1.7867469274045107,1.791759469228055
2018,48,3936,9,51.25,5.694444444444445,1.7394910406822983,2.1972245773362196
2018,48,3634,14,79.6,5.685714285714285,1.7379567632350785,2.6390573296152584
2018,49,1370,5,26.27,5.254,1.658989691263348,1.6094379124341003
2018,49,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2018,50,3122,5,28.06,5.612,1.7249071622402146,1.6094379124341003
2018,50,1341,6,34.03,5.671666666666667,1.7354830192847595,1.791759469228055
2018,50,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2018,50,3474,14,77.62,5.5442857142857145,1.7127677963255017,2.6390573296152584
2018,51,3676,14,79.11,5.650714285714286,1.7317819594180464,2.6390573296152584
2018,51,1356,11,57.73,5.248181818181818,1.6578816962744716,2.3978952727983707
2018,51,3643,24,143.28,5.97,1.7867469274045107,3.1780538303479458
2018,52,3646,10,57.22,5.7219999999999995,1.7443183946279184,2.302585092994046
2018,52,3643,6,35.82,5.97,1.7867469274045107,1.791759469228055
2019,1,3657,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,1,3428,34,134.98,3.9699999999999998,1.378766094699099,3.5263605246161616
2019,1,1341,7,40.0,5.714285714285714,1.742969305058623,1.9459101490553132
2019,1,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,1,3450,24,95.28,3.97,1.3787660946990992,3.1780538303479458
2019,1,3478,8,44.18,5.5225,1.7088306563121352,2.0794415416798357
2019,2,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2019,2,3141,4,21.9,5.475,1.7001922757025645,1.3862943611198906
2019,2,3635,11,60.3,5.4818181818181815,1.7014368309347692,2.3978952727983707
2019,3,3643,6,35.82,5.97,1.7867469274045107,1.791759469228055
2019,3,1352,15,77.28,5.152,1.6393849888020524,2.70805020110221
2019,3,3676,7,36.82,5.26,1.6601310267496185,1.9459101490553132
2019,4,3122,9,43.78,4.864444444444445,1.5819525147584976,2.1972245773362196
2019,4,3473,20,111.44,5.572,1.7177540559175593,2.995732273553991
2019,4,3643,9,53.73,5.97,1.7867469274045107,2.1972245773362196
2019,4,3125,6,27.86,4.6433333333333335,1.5354324991236046,1.791759469228055
2019,4,3910,15,85.57,5.704666666666666,1.7412845533277532,2.70805020110221
2019,4,3492,10,56.12,5.612,1.7249071622402146,2.302585092994046
2019,5,3119,15,82.59,5.506,1.7058384067204155,2.70805020110221
2019,5,3132,8,45.97,5.74625,1.7485474681383006,2.0794415416798357
2019,5,3146,10,52.74,5.274,1.662789087931095,2.302585092994046
2019,5,3677,20,102.0,5.1,1.62924053973028,2.995732273553991
2019,5,3643,12,71.64,5.97,1.7867469274045107,2.4849066497880004
2019,6,3657,32,127.04,3.97,1.3787660946990992,3.4657359027997265
2019,6,3672,14,79.62,5.687142857142858,1.7382079879569126,2.6390573296152584
2019,6,3450,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,6,3478,14,67.47,4.819285714285714,1.5726257250240754,2.6390573296152584
2019,6,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,6,3969,41,162.77,3.97,1.3787660946990992,3.713572066704308
2019,6,3428,32,127.04,3.97,1.3787660946990992,3.4657359027997265
2019,7,3150,3,16.12,5.373333333333334,1.6814484484103727,1.0986122886681098
2019,7,1335,21,118.21,5.629047619047618,1.7279402660388625,3.044522437723423
2019,7,3919,7,34.63,4.9471428571428575,1.5988102093590173,1.9459101490553132
2019,7,1370,7,36.42,5.202857142857143,1.6492079252441485,1.9459101490553132
2019,7,3643,12,71.64,5.97,1.7867469274045107,2.4849066497880004
2019,8,3131,17,95.55,5.620588235294117,1.726436326630066,2.833213344056216
2019,8,3681,19,106.27,5.593157894736842,1.7215440462181633,2.9444389791664403
2019,8,3643,6,35.82,5.97,1.7867469274045107,1.791759469228055
2019,9,3104,7,39.29,5.612857142857143,1.725059884515055,1.9459101490553132
2019,9,3122,7,36.79,5.255714285714285,1.6593159200613696,1.9459101490553132
2019,9,3117,17,97.51,5.735882352941177,1.7467415927908116,2.833213344056216
2019,9,291,11,61.69,5.608181818181818,1.7242265704231767,2.3978952727983707
2019,9,3622,5,28.06,5.612,1.7249071622402146,1.6094379124341003
2019,9,1341,14,79.6,5.685714285714285,1.7379567632350785,2.6390573296152584
2019,9,760,12,67.66,5.638333333333333,1.7295885135645621,2.4849066497880004
2019,9,3478,9,46.57,5.174444444444444,1.6437319796580665,2.1972245773362196
2019,9,3125,11,57.71,5.246363636363636,1.6575351959245044,2.3978952727983707
2019,9,763,6,34.03,5.671666666666667,1.7354830192847595,1.791759469228055
2019,9,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,10,758,23,121.31,5.274347826086957,1.6628550368536783,3.1354942159291497
2019,10,3670,8,45.97,5.74625,1.7485474681383006,2.0794415416798357
2019,10,3472,5,25.87,5.174,1.6436460837638374,1.6094379124341003
2019,10,3937,10,48.96,4.896,1.588418545210025,2.302585092994046
2019,10,3676,6,34.03,5.671666666666667,1.7354830192847595,1.791759469228055
2019,10,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2019,11,744,7,33.79,4.827142857142857,1.5742547516708854,1.9459101490553132
2019,11,758,11,53.67,4.879090909090909,1.584958913390367,2.3978952727983707
2019,11,3113,11,61.67,5.606363636363636,1.7239023162050309,2.3978952727983707
2019,11,3937,14,79.58,5.684285714285714,1.737705475383524,2.6390573296152584
2019,11,3461,13,73.61,5.662307692307692,1.7338315286090777,2.5649493574615367
2019,11,3618,27,153.19,5.673703703703704,1.7358421150202756,3.295836866004329
2019,11,3494,21,117.37,5.589047619047619,1.7208089003886096,3.044522437723423
2019,11,760,16,87.54,5.47125,1.6995071095229681,2.772588722239781
2019,11,3679,27,153.19,5.673703703703704,1.7358421150202756,3.295836866004329
2019,11,268,26,147.22,5.662307692307692,1.7338315286090777,3.258096538021482
2019,11,3676,15,86.08,5.738666666666666,1.7472268953112642,2.70805020110221
2019,11,1302,18,91.99,5.110555555555555,1.6313081175929012,2.8903717578961645
2019,11,3135,13,69.43,5.340769230769231,1.6753696933036453,2.5649493574615367
2019,11,3143,16,91.52,5.72,1.7439688053917064,2.772588722239781
2019,11,3617,11,53.67,4.879090909090909,1.584958913390367,2.3978952727983707
2019,11,1352,14,79.58,5.684285714285714,1.737705475383524,2.6390573296152584
2019,11,1341,16,87.52,5.47,1.6992786164338898,2.772588722239781
2019,11,1371,10,55.7,5.57,1.7173950539391927,2.302585092994046
2019,11,3022,22,115.34,5.242727272727273,1.6568418348289509,3.091042453358316
2019,11,1320,10,55.7,5.57,1.7173950539391927,2.302585092994046
2019,11,3621,32,180.1,5.628125,1.7277763493821838,3.4657359027997265
2019,11,3496,12,68.66,5.721666666666667,1.7442601382415457,2.4849066497880004
2019,11,3453,23,129.31,5.622173913043478,1.7267184063786105,3.1354942159291497
2019,11,3614,14,79.58,5.684285714285714,1.737705475383524,2.6390573296152584
2019,11,273,9,49.73,5.525555555555555,1.7093837953904276,2.1972245773362196
2019,11,3646,12,59.64,4.97,1.6034198401085373,2.4849066497880004
2019,11,3462,16,87.52,5.47,1.6992786164338898,2.772588722239781
2019,11,1326,8,43.76,5.47,1.6992786164338898,2.0794415416798357
2019,11,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,11,3109,9,49.75,5.527777777777778,1.7097858862683823,2.1972245773362196
2019,11,3682,12,55.64,4.636666666666667,1.5339957172672418,2.4849066497880004
2019,11,3490,13,65.61,5.046923076923077,1.6187787658952495,2.5649493574615367
2019,11,3915,19,105.43,5.548947368421053,1.7136082464224178,2.9444389791664403
2019,11,3126,17,97.49,5.734705882352941,1.746536464584964,2.833213344056216
2019,11,3673,12,63.64,5.303333333333334,1.6683355536815858,2.4849066497880004
2019,11,3141,16,87.52,5.47,1.6992786164338898,2.772588722239781
2019,11,3635,15,81.55,5.4366666666666665,1.6931661279648127,2.70805020110221
2019,12,3473,15,81.59,5.439333333333334,1.6936565043384988,2.70805020110221
2019,12,3676,10,54.73,5.473,1.699826912161781,2.302585092994046
2019,12,3643,15,89.55,5.97,1.7867469274045107,2.70805020110221
2019,13,758,9,48.77,5.4188888888888895,1.689890792385742,2.1972245773362196
2019,13,3122,5,25.88,5.176,1.6440325571985994,1.6094379124341003
2019,13,3643,13,75.13,5.779230769230769,1.7542705889195325,2.5649493574615367
2019,13,3619,11,55.75,5.068181818181818,1.6229821375418576,2.3978952727983707
2019,13,3462,5,24.89,4.978,1.6050282039454002,1.6094379124341003
2019,14,1384,10,53.76,5.3759999999999994,1.6819446032208483,2.302585092994046
2019,14,3618,26,149.28,5.741538461538462,1.7477271990775518,3.258096538021482
2019,14,3135,9,50.76,5.64,1.7298840655099674,2.1972245773362196
2019,14,3496,4,20.91,5.2275,1.6539331523206515,1.3862943611198906
2019,14,3148,2,8.97,4.485,1.5007384955107594,0.6931471805599453
2019,14,3643,8,47.76,5.97,1.7867469274045107,2.0794415416798357
2019,14,3666,18,102.99,5.721666666666667,1.7442601382415457,2.8903717578961645
2019,14,3126,13,71.67,5.513076923076923,1.7071228925442912,2.5649493574615367
2019,14,3616,8,44.79,5.59875,1.7225433585393728,2.0794415416798357
2019,14,3134,11,62.7,5.7,1.7404661748405046,2.3978952727983707
2019,15,3113,33,151.01,4.576060606060606,1.5208384983212175,3.4965075614664802
2019,15,3151,18,95.55,5.308333333333334,1.6692779127901174,2.8903717578961645
2019,15,1384,14,77.62,5.5442857142857145,1.7127677963255017,2.6390573296152584
2019,15,3468,7,38.81,5.5442857142857145,1.7127677963255017,1.9459101490553132
2019,15,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2019,15,1352,12,65.68,5.473333333333334,1.6998878153561725,2.4849066497880004
2019,15,1346,10,55.73,5.5729999999999995,1.7179335085873992,2.302585092994046
2019,15,1320,23,131.37,5.711739130434783,1.742523553552267,3.1354942159291497
2019,15,3496,10,52.34,5.234,1.655175804107954,2.302585092994046
2019,15,3126,12,68.66,5.721666666666667,1.7442601382415457,2.4849066497880004
2019,16,3643,7,41.79,5.97,1.7867469274045107,1.9459101490553132
2019,17,1375,14,78.21,5.586428571428571,1.7203401869982613,2.6390573296152584
2019,17,3478,13,63.29,4.868461538461538,1.5827779813256773,2.5649493574615367
2019,17,3643,4,23.88,5.97,1.7867469274045107,1.3862943611198906
2019,18,3104,14,63.13,4.509285714285714,1.5061387627642757,2.6390573296152584
2019,18,3122,6,27.64,4.6066666666666665,1.527504529671414,1.791759469228055
2019,18,3131,23,129.26,5.619999999999999,1.7263316639055997,3.1354942159291497
2019,18,770,25,133.37,5.3348,1.6742513957661025,3.2188758248682006
2019,18,1384,17,89.55,5.267647058823529,1.6615837844505046,2.833213344056216
2019,18,793,11,57.49,5.2263636363636365,1.653715746836829,2.3978952727983707
2019,18,3620,6,31.73,5.288333333333333,1.6655031363670492,1.791759469228055
2019,18,3924,16,91.56,5.7225,1.7444057728445848,2.772588722239781
2019,18,3665,34,186.62,5.488823529411765,1.7027139391897146,3.5263605246161616
2019,18,3450,16,84.82,5.30125,1.6679426418066634,2.772588722239781
2019,18,3146,7,39.81,5.687142857142858,1.7382079879569126,1.9459101490553132
2019,18,1326,12,67.55,5.629166666666666,1.7279614146182074,2.4849066497880004
2019,18,3643,12,71.64,5.97,1.7867469274045107,2.4849066497880004
2019,18,3672,46,242.86,5.279565217391305,1.663843749136578,3.828641396489095
2019,18,3496,10,55.73,5.5729999999999995,1.7179335085873992,2.302585092994046
2019,19,3022,32,182.09,5.6903125,1.7387651675440254,3.4657359027997265
2019,19,3643,10,59.7,5.970000000000001,1.786746927404511,2.302585092994046
2019,20,3112,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,743,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3149,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,744,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,704,128,508.16,3.97,1.3787660946990992,4.852030263919617
2019,20,758,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,3658,47,186.59,3.97,1.3787660946990992,3.8501476017100584
2019,20,3104,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,3660,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,3117,50,198.5,3.97,1.3787660946990992,3.912023005428146
2019,20,3653,46,182.62,3.97,1.3787660946990992,3.828641396489095
2019,20,3131,46,182.62,3.97,1.3787660946990992,3.828641396489095
2019,20,3122,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3120,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3151,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3113,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,3150,6,23.82,3.97,1.3787660946990992,1.791759469228055
2019,20,3119,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,20,3661,46,182.62,3.97,1.3787660946990992,3.828641396489095
2019,20,3652,64,254.08,3.97,1.3787660946990992,4.1588830833596715
2019,20,3640,17,67.49,3.9699999999999998,1.378766094699099,2.833213344056216
2019,20,1341,58,230.26,3.9699999999999998,1.378766094699099,4.060443010546419
2019,20,3473,35,138.95,3.9699999999999998,1.378766094699099,3.5553480614894135
2019,20,3142,100,397.0,3.97,1.3787660946990992,4.605170185988092
2019,20,1335,63,250.11,3.97,1.3787660946990992,4.143134726391533
2019,20,3617,43,170.71,3.97,1.3787660946990992,3.7612001156935624
2019,20,289,52,206.44,3.9699999999999998,1.378766094699099,3.9512437185814275
2019,20,3622,18,71.46,3.9699999999999998,1.378766094699099,2.8903717578961645
2019,20,710,99,393.03,3.9699999999999998,1.378766094699099,4.59511985013459
2019,20,275,40,158.8,3.97,1.3787660946990992,3.6888794541139363
2019,20,3679,23,91.31,3.97,1.3787660946990992,3.1354942159291497
2019,20,1371,48,190.56,3.97,1.3787660946990992,3.871201010907891
2019,20,1320,65,258.05,3.97,1.3787660946990992,4.174387269895637
2019,20,3919,14,55.58,3.9699999999999998,1.378766094699099,2.6390573296152584
2019,20,1384,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,775,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3451,86,341.42,3.97,1.3787660946990992,4.454347296253507
2019,20,266,47,186.59,3.97,1.3787660946990992,3.8501476017100584
2019,20,3680,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,262,81,321.57,3.9699999999999998,1.378766094699099,4.394449154672439
2019,20,1352,21,83.37,3.97,1.3787660946990992,3.044522437723423
2019,20,3461,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3135,21,83.37,3.97,1.3787660946990992,3.044522437723423
2019,20,3494,63,250.11,3.97,1.3787660946990992,4.143134726391533
2019,20,3493,76,301.72,3.97,1.3787660946990992,4.330733340286331
2019,20,1375,51,202.47,3.97,1.3787660946990992,3.9318256327243257
2019,20,3143,45,178.65,3.97,1.3787660946990992,3.8066624897703196
2019,20,3923,73,289.81,3.97,1.3787660946990992,4.290459441148391
2019,20,1368,69,273.93,3.97,1.3787660946990992,4.23410650459726
2019,20,1306,66,262.02,3.9699999999999998,1.378766094699099,4.189654742026425
2019,20,3681,38,150.86,3.97,1.3787660946990992,3.6375861597263857
2019,20,3916,36,142.92,3.9699999999999998,1.378766094699099,3.58351893845611
2019,20,730,152,603.44,3.97,1.3787660946990992,5.0238805208462765
2019,20,1356,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,263,24,95.28,3.97,1.3787660946990992,3.1780538303479458
2019,20,3901,149,591.53,3.9699999999999998,1.378766094699099,5.003946305945459
2019,20,3615,24,95.28,3.97,1.3787660946990992,3.1780538303479458
2019,20,1302,43,170.71,3.97,1.3787660946990992,3.7612001156935624
2019,20,3472,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,20,3937,23,91.31,3.97,1.3787660946990992,3.1354942159291497
2019,20,3138,61,239.79,3.930983606557377,1.368889676132726,4.110873864173311
2019,20,3145,64,254.08,3.97,1.3787660946990992,4.1588830833596715
2019,20,1336,81,321.57,3.9699999999999998,1.378766094699099,4.394449154672439
2019,20,3621,183,726.51,3.9699999999999998,1.378766094699099,5.209486152841421
2019,20,268,59,234.23,3.9699999999999998,1.378766094699099,4.07753744390572
2019,20,3467,33,131.01,3.9699999999999998,1.378766094699099,3.4965075614664802
2019,20,723,47,186.59,3.97,1.3787660946990992,3.8501476017100584
2019,20,3922,59,234.23,3.9699999999999998,1.378766094699099,4.07753744390572
2019,20,3670,40,158.8,3.97,1.3787660946990992,3.6888794541139363
2019,20,3926,110,436.7,3.9699999999999998,1.378766094699099,4.700480365792417
2019,20,293,91,361.27,3.9699999999999998,1.378766094699099,4.51085950651685
2019,20,3492,26,103.22,3.9699999999999998,1.378766094699099,3.258096538021482
2019,20,3644,18,71.46,3.9699999999999998,1.378766094699099,2.8903717578961645
2019,20,3618,65,258.05,3.97,1.3787660946990992,4.174387269895637
2019,20,760,40,158.8,3.97,1.3787660946990992,3.6888794541139363
2019,20,770,47,186.59,3.97,1.3787660946990992,3.8501476017100584
2019,20,1350,38,150.86,3.97,1.3787660946990992,3.6375861597263857
2019,20,3631,39,154.83,3.97,1.3787660946990992,3.6635616461296463
2019,20,3907,35,138.95,3.9699999999999998,1.378766094699099,3.5553480614894135
2019,20,3662,24,95.28,3.97,1.3787660946990992,3.1780538303479458
2019,20,3477,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,740,29,115.13,3.9699999999999998,1.378766094699099,3.367295829986474
2019,20,1373,28,111.16,3.9699999999999998,1.378766094699099,3.332204510175204
2019,20,3134,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,3915,40,158.8,3.97,1.3787660946990992,3.6888794541139363
2019,20,3146,12,47.64,3.97,1.3787660946990992,2.4849066497880004
2019,20,3139,57,226.29,3.9699999999999998,1.378766094699099,4.04305126783455
2019,20,273,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3643,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,3152,13,51.61,3.9699999999999998,1.378766094699099,2.5649493574615367
2019,20,3636,66,262.02,3.9699999999999998,1.378766094699099,4.189654742026425
2019,20,3465,31,123.07,3.9699999999999998,1.378766094699099,3.4339872044851463
2019,20,763,29,115.13,3.9699999999999998,1.378766094699099,3.367295829986474
2019,20,3619,22,87.34,3.97,1.3787660946990992,3.091042453358316
2019,20,796,30,119.1,3.9699999999999998,1.378766094699099,3.4011973816621555
2019,20,3456,29,115.13,3.9699999999999998,1.378766094699099,3.367295829986474
2019,20,3478,25,99.25,3.97,1.3787660946990992,3.2188758248682006
2019,20,3614,14,55.58,3.9699999999999998,1.378766094699099,2.6390573296152584
2019,20,3480,49,194.53,3.97,1.3787660946990992,3.8918202981106265
2019,20,3659,15,59.55,3.9699999999999998,1.378766094699099,2.70805020110221
2019,20,3925,83,329.51,3.9699999999999998,1.378766094699099,4.418840607796598
2019,20,3620,39,154.83,3.97,1.3787660946990992,3.6635616461296463
